Time(ms),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp_C
1819678,5.55,-10.29,3.47,0.37,-2.10,-0.65,46.60
1820204,5.00,-8.42,-1.26,1.28,-3.41,-0.11,46.51
1820736,7.85,-3.55,-4.40,0.03,-4.07,-0.33,46.46
1821261,12.72,-3.28,-0.53,0.77,-2.70,-0.25,46.51
1821791,11.91,-6.11,0.25,-1.01,-1.70,0.13,46.46
1822318,6.01,-4.50,1.29,-0.10,-2.69,-0.72,46.55
1822850,-0.29,-7.87,2.41,-0.22,-1.18,-0.38,46.60
1823378,3.56,-11.48,5.35,0.34,-1.09,-0.29,46.65
1823908,4.34,-7.44,3.68,0.35,-1.06,-0.16,46.46
1824438,5.88,-8.88,3.72,0.03,-1.18,0.21,46.51
1824968,7.41,-9.96,2.54,0.28,-1.18,0.23,46.46
1825544,3.65,-8.42,1.68,0.63,-1.35,-0.08,46.51
1826071,7.93,-9.10,2.52,0.02,-0.16,0.37,46.46
1826601,4.30,-8.63,2.43,0.06,-0.32,0.08,46.55
1827127,5.59,-7.95,3.37,-0.01,-0.16,-0.04,46.51
1827658,4.83,-8.53,2.46,-0.07,-0.04,-0.03,46.46
1828229,6.11,-8.24,2.48,-0.04,-0.20,-0.04,46.46
1828760,2.99,-8.05,2.87,-0.19,0.01,-0.13,46.41
1829286,5.59,-9.11,1.61,-0.19,-0.07,-0.04,46.46
1829815,5.19,-8.55,2.04,-0.02,-0.02,-0.03,46.51
1830342,5.21,-8.05,2.30,-0.13,0.08,-0.03,46.41
1830874,5.53,-8.19,2.27,-0.11,-0.03,-0.01,46.46
1831402,5.30,-7.80,2.29,-0.11,-0.01,-0.01,46.51
1831932,5.34,-8.27,2.28,-0.03,-0.04,-0.04,46.41
1832463,5.19,-8.14,1.99,-0.11,0.06,-0.01,46.46
1832992,4.66,-8.39,1.84,-0.10,0.25,0.01,46.41
1833523,5.78,-8.09,2.17,-0.08,0.04,-0.03,46.46
1834050,5.20,-7.62,2.30,-0.11,0.15,-0.09,46.37
1834583,5.83,-8.01,2.19,-0.00,0.09,-0.03,46.41
1835109,5.46,-7.35,3.85,0.04,-0.06,-0.15,46.46
1835640,5.62,-7.50,2.50,-0.57,1.05,-0.35,46.46
1836167,6.35,-5.69,4.35,-0.49,0.30,-0.14,46.41
1836699,7.00,-6.90,3.86,-0.21,0.02,-0.03,46.46
1837224,6.32,-7.05,3.06,-0.14,0.02,-0.05,46.46
1837755,6.85,-6.83,3.42,-0.12,-0.01,-0.04,46.41
1838281,6.89,-7.14,3.26,-0.10,0.04,-0.00,46.37
1838811,6.47,-7.15,3.29,0.12,0.18,0.17,46.41
1839338,5.92,-6.38,3.68,-0.03,-0.03,0.04,46.41
1839870,6.14,-6.00,3.10,-0.27,-0.42,-0.13,46.37
1840444,5.99,-7.61,3.03,-0.17,0.01,-0.03,46.32
1840973,6.04,-7.19,3.22,-0.14,-0.03,0.01,46.37
1841504,6.42,-8.24,2.43,-0.03,-0.07,-0.04,46.27
1842033,6.14,-7.43,2.86,-0.09,0.02,-0.02,46.41
1842565,6.13,-7.23,2.85,-0.12,0.01,-0.03,46.37
1843091,6.16,-6.99,3.24,-0.19,0.04,0.02,46.37
1843621,6.77,-6.64,2.87,-0.31,0.21,-0.16,46.32
1844147,7.78,-6.76,1.91,-0.11,-0.44,-0.13,46.37
1844723,8.14,-6.87,2.01,-0.12,-0.05,-0.04,46.32
1845248,7.30,-6.80,1.93,-0.14,0.13,0.01,46.41
1845778,7.24,-6.53,2.03,-0.11,0.10,0.00,46.46
1846304,7.30,-6.58,1.98,-0.12,0.09,-0.02,46.41
1846836,7.06,-6.71,2.09,-0.10,-0.07,-0.03,46.51
1847363,7.27,-6.67,2.13,-0.04,-0.01,-0.01,46.37
1847894,6.65,-6.74,2.63,0.14,0.14,0.22,46.32
1848424,7.00,-7.15,3.07,0.11,-0.32,0.08,46.27
1848953,6.70,-7.23,2.47,-0.14,-0.17,-0.08,46.27
1849483,6.39,-7.38,2.71,-0.12,0.06,-0.02,46.32
1850011,6.40,-7.29,2.71,-0.15,0.06,0.02,46.37
1850543,6.00,-7.30,3.19,0.05,-0.52,0.23,46.37
1851070,5.02,-7.99,2.51,0.36,-0.64,0.31,46.22
1851600,4.32,-8.29,2.13,0.36,-0.06,0.26,46.27
1852127,0.11,-8.09,0.23,-0.33,-1.08,0.34,46.37
1852658,4.42,-6.85,3.56,-0.43,1.52,-0.06,46.37
1853184,7.81,-9.75,1.68,0.32,-0.53,0.28,46.27
1853716,4.81,-7.67,1.77,0.29,-1.11,0.26,46.32
1854241,5.63,-9.50,3.21,0.91,-0.10,0.09,46.37
1854771,4.60,-8.79,2.60,0.60,-1.34,0.02,46.27
1855297,4.58,-9.60,4.17,-0.47,1.12,0.19,46.41
1855870,7.09,-11.06,2.56,0.22,-1.18,0.06,46.37
1856400,3.61,-9.27,1.69,0.34,-0.58,0.16,46.27
1856930,-5.37,-10.20,1.68,0.39,0.13,-0.24,46.32
1857460,4.10,-8.46,3.13,0.16,-1.23,-0.39,46.27
1857988,5.79,-9.90,3.36,0.24,-1.33,0.69,46.37
1858519,5.16,-5.83,3.32,0.20,-1.96,0.13,46.32
1859048,2.84,-7.08,1.59,0.22,-0.57,-0.13,46.27
1859581,3.71,-7.15,3.52,0.15,-0.01,-0.24,46.37
1860107,5.29,-7.98,3.41,-0.15,-1.02,-0.30,46.32
1860639,5.44,-7.57,2.96,-0.48,-0.59,0.06,46.37
1861164,4.34,-6.39,2.65,-0.38,-0.27,0.03,46.37
1861741,9.25,-7.73,-0.19,-0.48,1.59,-0.10,46.22
1862266,8.48,-6.26,0.83,-0.20,0.05,-0.05,46.27
1862796,8.31,-5.73,1.15,-0.07,-0.13,-0.00,46.22
1863323,7.76,-5.72,1.04,-0.09,0.24,0.02,46.32
1863855,8.97,-6.03,0.56,0.02,0.03,-0.04,46.27
1864384,8.85,-5.82,1.05,-0.07,-0.22,-0.01,46.22
1864915,8.27,-5.63,0.68,-0.12,-0.07,-0.00,46.22
1865444,5.32,-7.29,2.93,0.54,-0.05,0.46,46.18
1865973,6.22,-7.40,2.73,-0.12,-0.06,-0.05,46.32
1866504,6.57,-7.59,2.83,0.01,0.05,-0.03,46.27
1867031,6.42,-7.31,2.80,-0.17,0.01,-0.04,46.37
1867563,6.04,-7.21,2.59,-0.11,0.04,0.04,46.32
1868089,5.97,-8.32,2.87,0.35,-1.06,0.44,46.27
1868620,5.24,-8.98,1.42,0.60,-0.16,0.28,46.27
1869145,4.39,-8.31,1.19,0.30,-0.28,-0.16,46.22
1869677,5.73,-7.90,1.41,-0.12,0.61,-0.08,46.27
1870201,4.96,-8.68,3.93,-0.10,0.02,0.13,46.18
1870778,4.66,-9.13,3.23,-0.00,0.06,0.20,46.32
1871304,3.74,-9.70,1.70,0.56,-1.19,0.04,46.18
1871836,7.20,-11.04,2.61,-0.07,-0.21,0.25,46.22
1872365,2.72,-8.49,2.84,0.17,-0.63,0.35,46.13
1872896,-0.31,-7.04,0.92,0.76,-1.10,-0.26,46.27
1873425,3.56,-10.13,1.55,-0.26,0.07,0.01,46.13
1873955,3.98,-8.71,2.70,0.02,-0.33,-0.05,46.22
1874485,4.00,-8.93,2.09,-0.11,-0.12,-0.02,46.18
1875013,3.99,-9.12,2.28,-0.02,-0.01,-0.02,46.22
1875545,3.71,-9.02,2.20,-0.14,0.04,-0.01,46.13
1876073,3.47,-8.83,2.49,-0.13,-0.03,0.05,46.27
1876604,3.45,-9.06,2.15,-0.13,-0.03,-0.00,46.32
1877129,2.48,-8.90,2.04,-0.11,0.15,-0.04,46.22
1877660,3.13,-9.02,1.99,-0.11,-0.00,-0.04,46.27
1878229,3.87,-8.95,1.61,-0.09,0.08,-0.09,46.22
1878760,4.08,-8.99,2.11,-0.23,0.44,-0.23,46.27
1879286,4.37,-8.09,3.54,-0.44,0.88,-0.44,46.27
1879815,2.99,-7.89,4.56,-0.32,0.17,-0.33,46.13
1880342,4.68,-7.88,3.85,-0.11,-0.22,-0.01,46.18
1880874,5.18,-8.17,3.48,-0.13,-0.08,-0.02,46.27
1881403,5.11,-8.03,3.31,-0.09,-0.01,-0.01,46.22
1881934,5.25,-8.14,3.15,-0.09,-0.07,-0.04,46.27
1882464,5.03,-8.36,3.10,-0.10,-0.05,-0.02,46.18
1882993,5.32,-8.06,3.23,-0.07,-0.04,-0.03,46.13
1883524,5.38,-8.18,3.12,-0.11,-0.02,-0.02,46.18
1884051,5.82,-7.90,3.15,-0.34,0.69,-0.35,46.18
1884584,5.66,-8.28,3.90,-0.45,0.81,-0.41,46.22
1885111,4.02,-6.89,5.50,-0.39,0.75,-0.53,46.27
1885687,4.43,-7.02,5.38,-0.84,0.28,-0.75,46.22
1886212,3.63,-10.22,4.89,0.07,0.53,-0.04,46.13
1886744,4.77,-6.39,4.07,-0.24,0.36,-0.44,46.18
1887270,3.06,-12.23,4.93,-0.53,-0.08,-0.45,46.13
1887800,2.79,-8.31,3.58,-0.34,0.09,-0.13,46.22
1888327,8.76,-8.09,4.21,-0.73,0.15,-0.19,46.18
1888860,3.37,-9.39,5.52,-0.28,0.80,-0.65,46.13
1889388,4.71,-6.35,1.85,-0.02,0.50,0.28,46.22
1889918,5.29,-7.04,1.86,0.19,-0.90,-0.40,46.08
1890447,6.61,-6.35,2.15,0.00,-0.13,-0.11,46.22
1890976,7.54,-6.18,1.47,-0.09,-0.15,-0.10,46.04
1891507,8.11,-6.28,1.83,-0.14,-0.04,-0.02,46.08
1892034,8.07,-8.26,2.29,-0.05,0.21,0.00,46.13
1892566,7.58,-6.16,2.28,-0.26,0.41,-0.16,46.13
1893094,7.92,-6.12,3.35,-0.07,-0.18,0.01,46.08
1893624,7.72,-6.00,2.93,-0.10,0.17,0.01,46.13
1894149,7.38,-6.44,3.36,-0.17,0.01,0.06,46.04
1894681,7.28,-6.44,3.24,-0.17,-0.02,0.03,46.08
1895251,7.12,-6.44,2.95,-0.13,-0.04,-0.02,46.04
1895781,7.04,-6.40,3.07,-0.10,0.01,-0.01,46.08
1896307,7.52,-6.30,2.87,-0.11,-0.01,-0.04,46.08
1896839,7.28,-6.23,2.85,-0.08,-0.06,-0.04,46.04
1897368,7.46,-6.11,2.79,-0.10,0.00,-0.03,46.08
1897899,7.29,-6.08,2.73,-0.11,-0.01,-0.04,45.99
1898428,7.37,-5.87,2.92,-0.12,0.04,-0.06,46.22
1898958,7.78,-5.96,2.77,-0.04,-0.05,-0.03,46.18
1899488,7.84,-5.94,2.94,-0.03,-0.02,-0.02,46.08
1900016,7.93,-6.21,2.38,-0.15,-0.04,-0.01,46.04
1900548,7.95,-5.71,2.97,0.04,-0.23,0.04,46.08
1901123,7.78,-6.08,3.05,-0.22,0.01,0.06,46.13
1901654,6.93,-6.26,2.99,-0.04,-0.38,0.02,46.08
1902178,7.12,-6.78,2.42,-0.06,-0.08,0.02,46.08
1902710,7.20,-6.66,2.44,-0.09,0.02,-0.02,46.13
1903235,7.46,-5.66,2.39,0.10,0.13,0.27,46.08
1903766,7.34,-6.78,2.45,-0.11,0.01,-0.02,45.99
1904293,7.42,-6.24,2.60,-0.13,-0.01,-0.02,45.99
1904823,7.68,-6.38,2.63,-0.11,-0.03,-0.03,45.99
1905351,7.36,-6.39,2.48,-0.11,-0.02,-0.02,45.99
1905882,7.23,-6.54,2.40,-0.11,0.02,-0.01,46.04
1906411,7.33,-6.24,2.46,-0.14,0.02,-0.01,46.08
1906941,7.47,-6.61,2.32,-0.12,0.02,-0.01,46.08
1907471,7.32,-6.42,2.43,-0.11,-0.00,-0.02,46.08
1907999,7.51,-6.84,1.63,-0.16,-0.07,-0.03,46.08
1908530,7.42,-6.55,1.84,-0.11,0.01,-0.04,46.08
1909058,7.09,-6.68,1.87,-0.12,0.02,-0.01,46.04
1909587,7.55,-6.57,1.91,-0.11,0.04,-0.01,46.04
1910114,7.11,-6.58,1.76,-0.09,0.05,-0.02,46.08
1910645,7.20,-6.49,2.09,-0.09,-0.05,-0.02,45.99
1911169,7.27,-6.48,1.88,-0.10,-0.03,-0.03,45.99
1911745,7.13,-6.52,1.91,-0.09,0.01,-0.03,45.99
1912270,7.42,-6.41,2.18,-0.13,-0.02,-0.03,46.04
1912800,7.41,-6.50,2.05,-0.10,-0.00,-0.03,46.08
1913328,7.23,-6.61,2.07,-0.14,0.06,-0.01,45.99
1913859,7.32,-6.51,1.97,-0.08,0.00,-0.01,46.04
1914387,7.56,-6.27,2.20,-0.10,0.04,-0.01,46.18
1914917,7.53,-6.65,2.65,-0.06,0.08,0.02,45.99
1915447,7.51,-5.94,2.65,-0.18,0.02,-0.01,46.04
1916020,6.95,-6.34,2.40,-0.21,0.06,0.01,45.99
1916552,7.52,-6.91,2.31,0.02,-0.03,-0.06,45.99
1917078,6.87,-6.78,2.32,-0.07,-0.00,-0.02,46.04
1917609,7.32,-6.56,2.58,-0.10,0.00,-0.02,45.99
1918134,7.04,-6.43,2.54,-0.11,-0.01,-0.02,46.08
1918666,6.85,-6.82,2.50,-0.06,-0.03,-0.02,45.94
1919190,7.12,-6.55,2.65,-0.11,0.00,-0.02,45.99
1919721,7.01,-6.95,2.53,-0.10,0.05,-0.01,45.99
1920246,7.15,-6.69,2.45,-0.13,0.02,-0.01,46.04
1920776,7.02,-6.78,2.44,-0.12,0.05,-0.00,45.89
1921304,7.25,-6.57,2.57,-0.12,0.01,0.04,45.99
1921835,6.69,-6.02,2.59,-0.10,0.06,-0.07,46.04
1922363,7.37,-6.77,2.55,-0.14,-0.01,-0.03,45.99
1922894,7.26,-6.65,2.43,-0.11,-0.02,-0.02,45.99
1923423,7.20,-6.64,2.34,-0.09,-0.02,-0.02,45.94
1923952,7.12,-6.69,2.01,-0.14,0.01,-0.02,45.99
1924482,7.01,-6.54,2.12,-0.12,0.04,-0.01,45.99
1925010,7.20,-6.79,2.01,-0.07,-0.07,-0.02,45.94
1925543,6.96,-6.74,1.97,-0.12,0.06,-0.03,45.99
1926069,6.84,-6.74,2.11,-0.07,-0.01,0.00,45.99
1926599,7.36,-6.75,2.11,-0.07,0.01,-0.01,45.94
1927125,7.32,-6.59,2.19,-0.09,0.03,-0.02,45.99
1927656,7.22,-6.64,2.31,-0.13,0.03,0.00,45.99
1928180,7.37,-6.61,2.43,-0.11,0.00,-0.02,46.04
1928757,7.26,-6.57,2.15,-0.15,0.02,-0.00,45.99
1929283,7.19,-6.64,2.16,-0.11,-0.00,-0.03,45.89
1929813,7.12,-6.52,2.07,-0.10,-0.02,-0.04,45.94
1930340,7.32,-6.64,2.16,-0.10,-0.01,-0.02,45.99
1930871,7.34,-6.48,2.08,-0.10,-0.05,-0.02,45.99
1931446,7.36,-6.52,2.14,-0.14,0.03,-0.03,46.04
1931975,7.05,-6.79,2.06,-0.11,0.02,0.01,46.08
1932507,7.32,-6.67,2.02,-0.13,0.02,-0.02,45.99
1933034,7.29,-6.66,2.12,-0.09,-0.01,-0.02,45.94
1933566,7.01,-6.61,2.04,-0.10,0.03,-0.02,45.99
1934093,7.43,-6.55,2.22,-0.09,-0.03,-0.03,45.99
1934623,7.16,-6.53,2.11,-0.11,0.00,-0.01,45.94
1935148,7.43,-6.41,2.09,-0.11,0.00,-0.02,45.99
1935680,7.36,-6.74,1.92,-0.09,-0.03,-0.04,45.99
1936204,7.41,-6.44,2.18,-0.12,-0.07,-0.01,46.04
1936735,7.21,-6.74,1.70,-0.08,-0.00,-0.02,45.89
1937260,7.30,-6.45,1.79,-0.06,-0.05,-0.04,45.99
1937791,6.96,-6.63,2.59,-0.22,0.44,0.05,45.85
1938319,7.41,-6.34,2.23,-0.10,-0.04,0.02,45.89
1938851,7.03,-6.50,2.38,-0.07,-0.16,-0.06,45.89
1939379,7.31,-6.32,2.32,-0.12,-0.01,-0.02,45.85
1939909,7.46,-6.73,2.32,-0.09,0.01,-0.01,45.89
1940438,7.12,-6.47,2.27,-0.06,-0.00,-0.02,45.89
1940967,7.44,-6.46,2.27,-0.07,-0.05,-0.02,45.94
1941498,7.33,-6.27,2.34,-0.14,0.02,-0.01,45.80
1942027,6.94,-6.67,2.75,0.09,-0.13,0.19,45.89
1942559,4.40,-7.51,3.11,0.29,-1.02,0.47,45.94
1943085,4.41,-9.29,1.93,0.48,-1.19,0.32,45.99
1943615,1.67,-9.33,0.73,0.69,-1.88,-0.12,45.89
1944140,3.87,-8.02,2.30,0.06,-0.24,0.28,46.04
1944671,4.58,-8.41,1.73,0.20,-0.30,0.26,45.94
1945241,4.20,-9.03,2.64,-0.03,-0.78,0.02,45.89
1945772,0.52,-9.75,-0.54,0.88,-0.44,0.04,45.94
1946345,5.53,-8.27,2.81,0.34,-0.29,0.21,45.89
1946876,5.17,-7.41,3.15,0.30,-1.10,0.08,45.89
1947405,5.05,-6.99,3.01,-0.07,-0.68,-0.26,45.94
1947935,4.76,-8.57,1.21,0.28,-0.42,-0.48,45.89
1948465,5.55,-8.95,4.06,-0.29,0.19,0.09,45.89
1948994,6.08,-8.29,2.49,-0.06,-0.17,0.04,45.85
1949526,4.66,-10.10,0.60,-0.60,0.82,0.09,45.99
1950054,4.47,-7.32,1.78,0.08,-0.28,-0.05,45.99
1950587,5.36,-8.26,1.99,-0.07,-0.01,-0.03,45.94
1951113,5.93,-8.31,2.08,-0.13,0.00,-0.07,45.89
1951644,4.95,-8.26,2.20,-0.11,0.09,-0.01,45.99
1952169,5.48,-8.71,2.78,-0.03,0.04,-0.02,45.94
1952701,4.50,-8.47,1.16,0.21,-1.54,0.33,45.89
1953226,3.68,-9.68,0.71,0.28,-0.82,0.45,45.80
1953757,2.67,-9.70,1.35,-0.19,0.01,-0.02,46.04
1954284,1.82,-9.75,0.88,-0.01,-0.11,-0.03,45.89
1954814,1.44,-10.29,0.45,-0.04,0.04,-0.02,45.89
1955342,3.38,-9.29,1.50,-0.10,0.12,-0.02,45.89
1955873,2.73,-9.22,1.48,-0.04,-0.02,-0.02,45.80
1956401,3.37,-9.54,1.65,-0.08,0.05,-0.03,45.80
1956931,3.04,-9.34,1.47,-0.10,0.04,-0.03,45.89
1957461,3.80,-9.04,1.66,-0.15,-0.10,-0.08,45.94
1957989,3.47,-9.17,1.89,-0.02,-0.01,-0.09,45.80
1958521,3.57,-9.01,1.83,-0.10,0.06,-0.05,45.99
1959048,3.33,-9.07,1.75,-0.09,0.09,-0.05,45.94
1959580,3.71,-9.13,1.97,-0.10,0.01,-0.03,45.89
1960106,3.66,-9.09,1.86,-0.10,0.00,-0.04,45.89
1960636,3.99,-8.62,1.70,-0.28,0.31,-0.05,45.85
1961160,4.17,-8.90,2.30,-0.06,0.02,-0.04,45.80
1961737,3.96,-9.06,2.14,-0.09,-0.09,-0.04,45.89
1962310,3.72,-8.81,2.24,-0.10,0.01,-0.03,45.89
1962842,4.24,-8.85,2.33,-0.15,0.08,-0.02,45.89
1963370,4.12,-8.97,2.04,-0.10,0.03,-0.02,45.85
1963901,4.07,-8.72,2.26,-0.11,0.04,-0.01,45.89
1964430,4.98,-8.54,2.35,-0.23,0.35,-0.10,45.89
1964959,4.28,-8.69,2.58,-0.33,0.18,-0.12,45.94
1965490,4.88,-8.20,1.91,-0.14,-0.04,-0.11,45.89
1966018,6.04,-7.84,2.33,-0.29,-0.50,-0.06,45.89
1966554,5.19,-8.27,2.80,-0.15,0.27,-0.03,45.85
1967081,4.94,-8.43,3.12,-0.10,-0.03,-0.02,45.89
1967611,4.77,-8.45,2.98,-0.08,0.06,-0.03,45.89
1968136,4.61,-8.41,3.08,-0.13,0.05,0.01,45.89
1968667,3.32,-8.80,2.78,0.11,-1.10,0.37,45.85
1969192,5.78,-8.44,0.93,0.39,-0.36,0.02,45.89
1969724,2.03,-9.15,3.49,-0.26,-0.57,-0.23,45.89
1970249,-1.07,-10.27,2.31,-0.34,-1.64,-0.98,45.94
1970781,-2.47,-8.90,3.96,-0.73,-1.69,-1.02,45.80
1971307,-8.82,-9.70,-3.57,-0.06,-1.94,-0.92,45.89
1971836,1.78,-5.74,8.41,-1.03,-0.52,-0.07,45.85
1972365,-8.77,-8.71,-0.21,-0.57,0.72,0.84,45.71
1972896,11.95,-11.43,0.80,0.84,-2.31,0.06,45.80
1973425,3.60,-8.18,3.93,0.11,-1.04,-0.02,45.85
1973954,8.58,-9.19,2.60,-0.12,-0.97,0.02,45.89
1974485,7.32,-8.52,0.64,-0.12,-0.19,-1.17,45.89
1975013,6.87,-7.31,1.27,-0.06,-0.45,0.07,45.85
1975545,7.80,-6.47,1.42,-0.20,0.04,-0.05,45.94
1976071,7.67,-6.95,0.73,-0.16,-0.02,0.01,45.89
1976601,7.66,-6.84,1.00,-0.10,-0.06,0.02,45.94
1977171,7.43,-6.75,0.74,-0.05,0.01,-0.08,45.80
1977704,7.05,-7.59,1.17,0.24,-0.14,0.05,45.80
1978228,10.41,-7.71,0.99,0.04,-1.20,0.22,45.85
1978805,6.22,-6.84,1.84,0.02,-0.29,0.01,45.89
1979332,7.16,-8.02,1.50,-0.01,-0.14,-0.01,45.89
1979863,6.96,-7.51,2.00,-0.30,0.24,-0.02,45.85
1980391,10.51,-11.26,0.12,0.34,-0.22,-0.09,45.89
1980921,6.92,-8.30,2.10,-0.15,-0.01,-0.27,45.89
1981450,7.23,-7.65,2.00,-0.26,0.20,-0.22,45.85
1981979,6.09,-8.43,2.07,-0.08,-0.50,0.22,45.89
1982511,5.89,-7.27,1.53,0.07,-0.37,-0.02,45.89
1983038,6.00,-7.26,1.98,-0.25,0.05,-0.02,45.94
1983571,7.38,-8.14,1.43,0.33,-0.56,0.27,45.99
1984097,6.79,-5.95,0.53,-0.12,0.53,0.23,45.89
1984628,6.80,-6.81,2.14,-0.23,0.07,-0.12,45.85
1985153,6.50,-6.86,2.33,-0.21,0.31,-0.15,45.85
1985685,5.72,-8.45,1.95,0.17,0.76,0.15,45.89
1986210,7.09,-5.66,0.48,0.49,-0.13,-0.18,45.85
1986742,2.87,-9.78,0.66,-0.25,0.68,0.09,45.85
1987268,2.45,-11.02,0.01,0.44,-0.25,-0.20,45.80
1987798,7.56,-5.39,1.69,-0.35,0.66,0.04,45.85
1988325,9.83,-4.75,3.40,-0.64,0.14,-0.17,45.94
1988857,11.62,-10.20,3.10,-0.20,0.20,0.01,45.89
1989386,4.09,-8.42,1.83,-0.49,-0.14,-0.03,45.85
1989916,6.53,-3.60,2.33,0.77,-0.53,1.58,45.94
1990447,4.15,-6.35,1.97,-0.35,1.22,0.07,45.89
1990975,4.54,-9.37,2.36,0.32,-0.61,0.59,45.85
1991506,3.27,-9.26,0.63,0.12,-0.20,-0.67,45.85
1992078,3.65,-10.95,1.62,-0.56,0.51,-0.22,45.89
1992608,3.26,-6.90,3.60,-0.16,0.41,-0.27,45.94
1993133,4.77,-8.09,3.84,-0.16,0.13,-0.11,45.75
1993664,5.24,-10.10,4.77,-0.56,0.06,0.33,45.80
1994189,4.88,-6.12,4.14,0.74,-1.47,0.07,45.85
1994723,7.79,-9.29,4.33,0.06,0.91,-0.10,45.85
1995248,5.24,-7.68,6.43,0.29,0.29,-0.29,45.89
1995823,5.24,-8.86,0.34,-1.90,2.64,-1.79,45.85
1996350,8.22,-5.09,1.19,-1.59,2.72,-1.86,45.94
1996881,3.34,-10.84,3.12,-0.16,2.91,-0.97,45.89
1997410,-2.02,-4.37,4.46,0.81,-1.51,-0.03,45.85
1997940,5.37,-11.00,3.94,-0.06,0.23,0.50,45.85
1998471,2.01,-10.94,4.46,-0.65,-0.41,0.37,45.89
1999000,-8.71,-3.58,-0.01,-0.02,0.18,-0.43,45.85
1999532,12.07,-6.18,6.36,-0.88,1.56,-0.58,45.85
2000059,14.32,-4.99,0.05,1.99,-0.75,0.53,45.80
2000590,10.56,-3.68,0.10,0.62,-0.49,0.54,45.89
2001116,10.44,-4.79,4.32,-1.74,0.82,-0.87,45.85
2001647,-2.44,-4.46,1.19,-1.76,0.31,0.07,45.89
2002172,5.74,-5.28,4.41,-1.65,2.01,0.40,45.89
2002705,-3.12,-8.15,1.09,-0.60,1.70,-0.98,45.94
2003230,9.02,-5.79,6.29,-0.41,-0.04,-0.32,45.89
2003761,6.74,-5.88,1.03,0.95,-1.68,0.95,45.89
2004287,7.43,-6.30,2.04,-2.24,0.14,-0.19,45.85
2004817,5.47,-5.66,4.72,-0.47,-0.11,0.06,45.89
2005344,-19.61,-19.61,-0.39,-1.47,-3.31,3.18,45.99
2005877,-3.50,-14.17,2.31,0.09,-1.87,-0.86,45.85
2006406,2.65,-8.61,2.39,0.22,-1.48,-2.05,45.94
2006981,3.29,-8.60,3.32,-0.27,1.04,0.26,45.89
2007512,-7.56,-19.61,2.39,1.40,2.29,-2.59,45.85
2008039,4.36,-7.44,9.07,-0.57,-0.65,-0.55,45.89
2008571,5.59,-7.33,4.70,-0.84,-0.19,0.32,45.89
2009097,-0.20,-11.47,2.64,0.17,0.38,-0.53,45.85
2009627,9.14,-11.30,3.23,-0.29,1.26,-0.19,45.89
2010152,3.15,-10.64,0.80,-0.26,0.45,0.19,45.89
2010685,4.17,-9.20,1.78,0.12,-0.23,-0.14,45.85
2011210,4.61,-7.69,2.31,-0.02,-0.22,-0.06,45.85
2011742,2.37,-8.08,1.47,0.01,-0.06,-0.02,45.89
2012313,5.00,-8.01,1.88,-0.04,-0.06,-0.02,45.94
2012845,2.02,-8.92,-0.08,-0.60,0.83,-1.10,45.89
2013373,7.15,-2.73,3.37,0.08,0.20,0.35,45.89
2013904,-13.99,4.61,-2.09,2.06,-1.65,-0.08,45.85
2014433,1.25,-7.78,2.02,-1.36,-2.51,0.00,45.89
2014963,-8.77,-11.93,-7.22,1.59,-1.17,-0.19,45.80
2015494,6.09,-13.57,3.83,2.80,-1.90,0.02,45.94
2016022,2.85,-11.43,-1.87,-0.59,3.11,0.62,45.89
2016554,-16.82,-4.10,-7.45,-3.38,-4.37,-1.73,45.80
2017082,12.00,-10.53,2.84,-2.11,0.41,-0.87,45.85
2017612,7.94,-0.12,-5.44,1.60,-4.23,0.53,45.85
2018138,19.61,-19.61,-3.58,0.92,4.37,3.32,45.89
2018671,-14.67,-19.61,2.31,-2.03,-2.21,-0.68,45.85
2019196,13.08,2.92,13.88,-0.07,-2.25,-1.13,45.85
2019728,-10.47,-15.40,4.45,0.48,3.06,0.51,45.99
2020253,6.93,-7.50,12.16,-0.81,-4.37,-0.62,45.85
2020784,19.61,-13.90,1.15,0.55,-0.05,0.81,45.85
2021310,0.39,2.22,1.15,0.31,-0.80,-0.65,45.89
2021839,6.96,-8.41,0.39,0.19,0.60,0.33,45.94
2022412,4.90,-9.11,4.81,0.17,-1.16,0.08,45.94
2022943,2.51,-5.86,3.23,-1.09,0.75,-0.27,45.89
2023473,0.52,-9.11,1.75,0.11,-0.51,0.20,45.85
2024001,6.95,-7.24,3.88,-0.16,-0.68,-0.05,45.75
2024532,5.01,-8.37,1.93,-0.17,-0.42,0.06,45.89
2025059,11.05,-6.05,2.18,0.67,-1.50,-0.11,45.75
2025588,2.38,-7.90,2.73,-0.23,0.47,0.42,45.85
2026113,1.13,-10.64,3.56,-0.29,0.21,-0.01,45.89
2026644,2.23,-8.79,4.15,-0.27,0.20,-0.08,45.85
2027169,2.23,-8.48,4.45,-0.26,0.18,-0.10,45.85
2027701,2.87,-9.32,4.20,-0.04,-0.02,-0.10,45.80
2028225,3.43,-8.04,4.98,-0.47,0.03,-0.20,45.89
2028757,3.38,-8.72,4.63,-0.20,-0.04,-0.04,45.94
2029328,2.52,-8.98,3.75,-0.08,-0.03,-0.03,45.89
2029860,3.08,-9.10,3.67,-0.13,0.03,0.00,45.94
2030388,2.80,-8.91,3.71,-0.07,0.07,-0.01,45.85
