Time(ms),Latitude,Longitude,Altitude,Speed,UTC_Time,Date,Sats,Direction
1682716,-16.581847,-49.302323,722.50,0.33,14:36:45,91224,12,7.22
1683241,-16.581847,-49.302323,722.50,0.33,14:36:45,91224,12,7.22
1683772,-16.581847,-49.302326,722.60,0.06,14:36:46,91224,12,7.22
1684343,-16.581846,-49.302327,722.60,0.02,14:36:47,91224,12,7.22
1684872,-16.581846,-49.302327,722.70,0.02,14:36:47,91224,12,7.22
1685400,-16.581846,-49.302328,722.80,0.07,14:36:48,91224,12,7.22
1685930,-16.581846,-49.302328,722.80,0.07,14:36:48,91224,12,7.22
1686459,-16.581846,-49.302329,722.70,0.07,14:36:49,91224,12,7.22
1686989,-16.581846,-49.302329,722.70,0.07,14:36:49,91224,12,7.22
1687520,-16.581847,-49.302330,722.60,0.11,14:36:50,91224,12,7.22
1688047,-16.581847,-49.302330,722.60,0.11,14:36:50,91224,12,7.22
1688579,-16.581846,-49.302331,722.50,0.06,14:36:51,91224,12,7.22
1689105,-16.581846,-49.302331,722.50,0.06,14:36:51,91224,12,7.22
1689636,-16.581846,-49.302334,722.50,0.63,14:36:52,91224,12,7.22
1690161,-16.581846,-49.302334,722.50,0.63,14:36:52,91224,12,7.22
1690695,-16.581844,-49.302336,722.60,1.09,14:36:53,91224,12,7.22
1691219,-16.581844,-49.302336,722.60,1.09,14:36:53,91224,12,7.22
1691752,-16.581842,-49.302338,722.90,1.07,14:36:54,91224,12,7.22
1692276,-16.581841,-49.302340,722.90,0.22,14:36:55,91224,12,7.22
1692808,-16.581841,-49.302340,722.90,0.22,14:36:55,91224,11,7.22
1693379,-16.581840,-49.302341,722.90,0.09,14:36:56,91224,11,7.22
1693909,-16.581840,-49.302341,722.90,0.09,14:36:56,91224,11,7.22
1694438,-16.581833,-49.302336,724.10,4.72,14:36:57,91224,12,29.14
1694969,-16.581833,-49.302336,724.10,4.72,14:36:57,91224,12,29.14
1695501,-16.581804,-49.302325,725.10,14.13,14:36:58,91224,12,20.37
1696030,-16.581804,-49.302325,725.10,14.13,14:36:58,91224,12,20.37
1696562,-16.581770,-49.302313,725.30,14.89,14:36:59,91224,12,19.34
1697090,-16.581770,-49.302313,725.30,14.89,14:36:59,91224,12,19.34
1697620,-16.581734,-49.302300,725.70,15.00,14:37:0,91224,12,18.72
1698145,-16.581734,-49.302300,725.70,15.00,14:37:0,91224,12,18.72
1698677,-16.581700,-49.302284,725.90,15.17,14:37:1,91224,12,22.54
1699204,-16.581700,-49.302284,725.90,15.17,14:37:1,91224,12,22.54
1699736,-16.581668,-49.302277,726.50,13.39,14:37:2,91224,12,15.56
1700261,-16.581668,-49.302277,726.50,13.39,14:37:2,91224,12,15.56
1700793,-16.581636,-49.302267,726.80,12.96,14:37:3,91224,12,16.58
1701319,-16.581602,-49.302259,726.80,14.70,14:37:4,91224,12,11.44
1701893,-16.581602,-49.302259,727.00,14.70,14:37:4,91224,12,11.44
1702422,-16.581570,-49.302254,727.20,12.43,14:37:5,91224,12,9.71
1702954,-16.581570,-49.302254,727.20,12.43,14:37:5,91224,12,9.71
1703484,-16.581540,-49.302246,727.40,12.78,14:37:6,91224,12,12.63
1704012,-16.581540,-49.302246,727.40,12.78,14:37:6,91224,12,12.63
1704544,-16.581515,-49.302229,727.70,11.30,14:37:7,91224,12,29.01
1705071,-16.581515,-49.302229,727.70,11.30,14:37:7,91224,12,29.01
1705602,-16.581495,-49.302209,727.90,10.91,14:37:8,91224,12,36.98
1706128,-16.581495,-49.302209,727.90,10.91,14:37:8,91224,12,36.98
1706660,-16.581475,-49.302189,728.00,10.93,14:37:9,91224,12,40.57
1707186,-16.581475,-49.302189,728.00,10.93,14:37:9,91224,12,40.57
1707718,-16.581450,-49.302172,728.40,12.09,14:37:10,91224,12,34.09
1708243,-16.581450,-49.302172,728.40,12.09,14:37:10,91224,12,34.09
1708775,-16.581421,-49.302163,728.70,12.72,14:37:11,91224,12,23.52
1709301,-16.581387,-49.302159,728.70,13.95,14:37:12,91224,12,10.32
1709832,-16.581387,-49.302159,729.20,13.95,14:37:12,91224,12,10.32
1710405,-16.581354,-49.302156,729.40,13.46,14:37:13,91224,12,7.39
1710936,-16.581354,-49.302156,729.40,13.46,14:37:13,91224,12,7.39
1711467,-16.581319,-49.302152,729.70,13.76,14:37:14,91224,12,5.82
1711998,-16.581319,-49.302152,729.70,13.76,14:37:14,91224,12,5.82
1712529,-16.581287,-49.302147,730.10,12.70,14:37:15,91224,11,7.40
1713056,-16.581287,-49.302147,730.10,12.70,14:37:15,91224,11,7.40
1713590,-16.581253,-49.302142,730.70,13.61,14:37:16,91224,12,9.11
1714116,-16.581253,-49.302142,730.70,13.61,14:37:16,91224,12,9.11
1714692,-16.581217,-49.302138,731.10,14.67,14:37:17,91224,12,5.51
1715218,-16.581217,-49.302138,731.10,14.67,14:37:17,91224,12,5.51
1715751,-16.581183,-49.302134,731.40,13.24,14:37:18,91224,12,7.74
1716276,-16.581157,-49.302133,731.40,9.78,14:37:19,91224,12,2.49
1716806,-16.581157,-49.302133,731.30,9.78,14:37:19,91224,12,2.49
1717332,-16.581139,-49.302134,731.30,6.87,14:37:20,91224,12,358.30
1717865,-16.581139,-49.302134,731.20,6.87,14:37:20,91224,12,358.30
1718393,-16.581131,-49.302129,731.00,4.15,14:37:21,91224,12,8.36
1718924,-16.581131,-49.302129,731.00,4.15,14:37:21,91224,12,8.36
1719454,-16.581129,-49.302119,730.90,4.37,14:37:22,91224,12,66.41
1719983,-16.581129,-49.302119,730.90,4.37,14:37:22,91224,12,66.41
1720514,-16.581131,-49.302109,730.40,3.17,14:37:23,91224,12,74.49
1721042,-16.581131,-49.302109,730.40,3.17,14:37:23,91224,12,74.49
1721574,-16.581138,-49.302093,730.70,8.37,14:37:24,91224,12,114.07
1722100,-16.581138,-49.302093,730.70,8.37,14:37:24,91224,12,114.07
1722631,-16.581147,-49.302082,730.80,4.52,14:37:25,91224,12,119.09
1723159,-16.581147,-49.302082,730.80,4.52,14:37:25,91224,12,119.09
1723691,-16.581149,-49.302082,730.90,1.07,14:37:26,91224,12,119.09
1724216,-16.581149,-49.302082,730.90,1.07,14:37:26,91224,12,119.09
1724748,-16.581146,-49.302091,730.90,4.37,14:37:27,91224,12,201.14
1725273,-16.581141,-49.302099,730.90,3.30,14:37:28,91224,12,231.20
1725804,-16.581141,-49.302099,731.10,3.30,14:37:28,91224,12,231.20
1726331,-16.581135,-49.302109,731.10,4.87,14:37:29,91224,12,288.97
1726907,-16.581135,-49.302109,731.10,4.87,14:37:29,91224,12,288.97
1727438,-16.581128,-49.302120,731.40,5.44,14:37:30,91224,12,295.42
1727967,-16.581128,-49.302120,731.40,5.44,14:37:30,91224,12,295.42
1728498,-16.581125,-49.302129,731.40,3.43,14:37:31,91224,12,291.43
1729027,-16.581125,-49.302129,731.40,3.43,14:37:31,91224,12,291.43
1729559,-16.581125,-49.302135,731.70,1.57,14:37:32,91224,11,291.43
1730085,-16.581125,-49.302135,731.70,1.57,14:37:32,91224,11,291.43
1730615,-16.581120,-49.302133,731.20,2.07,14:37:33,91224,12,291.43
1731140,-16.581120,-49.302133,731.20,2.07,14:37:33,91224,12,291.43
1731716,-16.581121,-49.302131,730.90,1.69,14:37:34,91224,12,291.43
1732240,-16.581121,-49.302131,730.90,1.69,14:37:34,91224,12,291.43
1732771,-16.581125,-49.302128,730.80,1.41,14:37:35,91224,12,291.43
1733297,-16.581131,-49.302124,730.80,4.54,14:37:36,91224,12,204.86
1733826,-16.581131,-49.302124,730.80,4.54,14:37:36,91224,11,204.86
1734354,-16.581142,-49.302116,730.80,5.57,14:37:37,91224,11,168.43
1734886,-16.581142,-49.302116,730.70,5.57,14:37:37,91224,12,168.43
1735415,-16.581150,-49.302103,731.00,6.41,14:37:38,91224,12,138.80
1735945,-16.581150,-49.302103,731.00,6.41,14:37:38,91224,12,138.80
1736475,-16.581153,-49.302094,731.40,3.17,14:37:39,91224,12,132.19
1737003,-16.581153,-49.302094,731.40,3.17,14:37:39,91224,12,132.19
1737534,-16.581155,-49.302086,731.80,2.80,14:37:40,91224,12,124.14
1738062,-16.581155,-49.302086,731.80,2.80,14:37:40,91224,12,124.14
1738594,-16.581155,-49.302082,732.00,1.41,14:37:41,91224,12,124.14
1739120,-16.581155,-49.302082,732.00,1.41,14:37:41,91224,12,124.14
1739653,-16.581155,-49.302081,731.90,0.15,14:37:42,91224,12,124.14
1740179,-16.581155,-49.302081,731.90,0.15,14:37:42,91224,12,124.14
1740711,-16.581155,-49.302080,731.90,0.28,14:37:43,91224,12,124.14
1741236,-16.581155,-49.302080,731.90,0.28,14:37:43,91224,12,124.14
1741767,-16.581154,-49.302080,731.60,0.30,14:37:44,91224,12,124.14
1742293,-16.581154,-49.302081,731.60,0.26,14:37:45,91224,12,124.14
1742823,-16.581154,-49.302081,731.30,0.26,14:37:45,91224,12,124.14
1743351,-16.581152,-49.302080,731.30,0.26,14:37:46,91224,12,124.14
1743927,-16.581152,-49.302080,731.10,0.26,14:37:46,91224,11,124.14
1744456,-16.581155,-49.302080,730.60,1.52,14:37:47,91224,12,124.14
1744984,-16.581155,-49.302080,730.60,1.52,14:37:47,91224,12,124.14
1745561,-16.581159,-49.302086,730.70,4.26,14:37:48,91224,12,183.12
1746089,-16.581159,-49.302086,730.70,4.26,14:37:48,91224,12,183.12
1746620,-16.581165,-49.302095,731.00,4.76,14:37:49,91224,12,207.79
1747146,-16.581165,-49.302095,731.00,4.76,14:37:49,91224,12,207.79
1747678,-16.581169,-49.302108,731.90,6.72,14:37:50,91224,11,240.14
1748203,-16.581169,-49.302108,731.90,6.72,14:37:50,91224,11,240.14
1748735,-16.581172,-49.302137,732.90,12.61,14:37:51,91224,12,259.74
1749260,-16.581172,-49.302137,732.90,12.61,14:37:51,91224,12,259.74
1749791,-16.581159,-49.302160,733.50,10.83,14:37:52,91224,11,285.40
1750317,-16.581137,-49.302171,733.50,9.89,14:37:53,91224,11,315.86
1750846,-16.581137,-49.302171,733.60,9.89,14:37:53,91224,12,315.86
1751375,-16.581116,-49.302167,733.60,7.70,14:37:54,91224,12,337.15
1751906,-16.581116,-49.302167,733.80,7.70,14:37:54,91224,11,337.15
1752435,-16.581097,-49.302162,733.20,7.50,14:37:55,91224,12,352.81
1752965,-16.581097,-49.302162,733.20,7.50,14:37:55,91224,12,352.81
1753495,-16.581081,-49.302155,733.40,6.46,14:37:56,91224,12,6.49
1754023,-16.581081,-49.302155,733.40,6.46,14:37:56,91224,12,6.49
1754554,-16.581072,-49.302151,733.70,2.72,14:37:57,91224,12,6.49
1755081,-16.581072,-49.302151,733.70,2.72,14:37:57,91224,12,6.49
1755612,-16.581065,-49.302149,733.80,3.04,14:37:58,91224,12,6.49
1756138,-16.581065,-49.302149,733.80,3.04,14:37:58,91224,12,6.49
1756670,-16.581056,-49.302144,733.80,4.37,14:37:59,91224,12,13.51
1757196,-16.581056,-49.302144,733.80,4.37,14:37:59,91224,12,13.51
1757728,-16.581052,-49.302147,734.30,2.02,14:38:0,91224,12,13.51
1758252,-16.581052,-49.302147,734.30,2.02,14:38:0,91224,12,13.51
1758784,-16.581048,-49.302152,734.20,2.74,14:38:1,91224,12,342.60
1759356,-16.581044,-49.302156,734.20,2.43,14:38:2,91224,12,342.60
1759887,-16.581044,-49.302156,734.40,2.43,14:38:2,91224,12,342.60
1760460,-16.581042,-49.302160,734.50,1.94,14:38:3,91224,12,342.60
1760990,-16.581042,-49.302160,734.50,1.94,14:38:3,91224,12,342.60
1761521,-16.581038,-49.302163,734.80,2.13,14:38:4,91224,12,342.60
1762049,-16.581038,-49.302163,734.80,2.13,14:38:4,91224,12,342.60
1762583,-16.581037,-49.302163,735.20,0.74,14:38:5,91224,10,342.60
1763108,-16.581037,-49.302163,735.20,0.74,14:38:5,91224,10,342.60
1763640,-16.581034,-49.302162,735.40,1.33,14:38:6,91224,11,342.60
1764165,-16.581034,-49.302162,735.40,1.33,14:38:6,91224,11,342.60
1764697,-16.581032,-49.302161,735.40,0.54,14:38:7,91224,9,342.60
1765221,-16.581032,-49.302161,735.40,0.54,14:38:7,91224,9,342.60
1765752,-16.581030,-49.302160,735.00,1.69,14:38:8,91224,8,13.61
1766277,-16.581028,-49.302156,735.00,2.50,14:38:9,91224,8,13.61
1766807,-16.581028,-49.302156,735.30,2.50,14:38:9,91224,9,13.61
1767334,-16.581027,-49.302147,735.30,4.48,14:38:10,91224,9,13.61
1767867,-16.581027,-49.302147,735.10,4.48,14:38:10,91224,10,13.61
1768394,-16.581034,-49.302136,735.10,4.67,14:38:11,91224,11,92.09
1768925,-16.581034,-49.302136,735.10,4.67,14:38:11,91224,11,92.09
1769455,-16.581045,-49.302131,734.80,4.70,14:38:12,91224,10,130.82
1769984,-16.581045,-49.302131,734.80,4.70,14:38:12,91224,10,130.82
1770515,-16.581054,-49.302124,734.50,5.02,14:38:13,91224,10,137.62
1771043,-16.581054,-49.302124,734.50,5.02,14:38:13,91224,10,137.62
1771579,-16.581058,-49.302121,734.40,1.26,14:38:14,91224,11,137.62
1772105,-16.581058,-49.302121,734.40,1.26,14:38:14,91224,11,137.62
1772636,-16.581062,-49.302120,733.20,1.20,14:38:15,91224,11,137.62
1773160,-16.581062,-49.302120,733.20,1.20,14:38:15,91224,11,137.62
1773694,-16.581066,-49.302122,732.90,2.26,14:38:16,91224,11,163.44
1774262,-16.581066,-49.302122,732.90,2.26,14:38:16,91224,11,163.44
1774793,-16.581069,-49.302122,732.70,0.89,14:38:17,91224,10,163.44
1775363,-16.581071,-49.302123,732.70,1.83,14:38:18,91224,10,163.44
1775896,-16.581071,-49.302123,732.50,1.83,14:38:18,91224,11,163.44
1776469,-16.581072,-49.302125,732.70,0.85,14:38:19,91224,11,163.44
1776998,-16.581072,-49.302125,732.70,0.85,14:38:19,91224,11,163.44
1777618,-16.581077,-49.302129,731.90,2.44,14:38:20,91224,11,163.44
1778144,-16.581077,-49.302129,731.90,2.44,14:38:20,91224,11,163.44
1778719,-16.581080,-49.302130,731.70,1.17,14:38:21,91224,12,163.44
1779244,-16.581080,-49.302130,731.70,1.17,14:38:21,91224,12,163.44
1779820,-16.581082,-49.302129,731.50,0.24,14:38:22,91224,12,163.44
1780346,-16.581084,-49.302128,731.50,0.24,14:38:23,91224,12,163.44
1780878,-16.581084,-49.302128,731.60,0.24,14:38:23,91224,12,163.44
1781406,-16.581084,-49.302127,731.30,0.37,14:38:24,91224,12,163.44
1781936,-16.581084,-49.302127,731.30,0.37,14:38:24,91224,12,163.44
1782466,-16.581084,-49.302127,731.20,0.07,14:38:25,91224,11,163.44
1782994,-16.581084,-49.302127,731.20,0.07,14:38:25,91224,11,163.44
1783526,-16.581084,-49.302127,730.80,0.37,14:38:26,91224,12,163.44
1784054,-16.581084,-49.302127,730.80,0.37,14:38:26,91224,12,163.44
1784587,-16.581083,-49.302127,730.70,0.67,14:38:27,91224,9,163.44
1785116,-16.581083,-49.302127,730.70,0.67,14:38:27,91224,9,163.44
1785647,-16.581080,-49.302128,730.50,1.72,14:38:28,91224,10,163.44
1786170,-16.581080,-49.302128,730.50,1.72,14:38:28,91224,10,163.44
1786703,-16.581079,-49.302130,731.00,1.39,14:38:29,91224,11,163.44
1787228,-16.581079,-49.302130,731.00,1.39,14:38:29,91224,11,163.44
1787759,-16.581074,-49.302134,731.20,2.74,14:38:30,91224,11,163.44
1788286,-16.581073,-49.302144,731.20,4.48,14:38:31,91224,11,163.44
1788816,-16.581073,-49.302144,731.60,4.48,14:38:31,91224,12,163.44
1789343,-16.581067,-49.302158,731.60,6.46,14:38:32,91224,12,247.02
1789875,-16.581067,-49.302158,731.90,6.46,14:38:32,91224,11,247.02
1790403,-16.581057,-49.302176,732.20,8.02,14:38:33,91224,12,279.04
1790935,-16.581057,-49.302176,732.20,8.02,14:38:33,91224,12,279.04
1791465,-16.581049,-49.302191,731.90,5.76,14:38:34,91224,12,288.96
1791995,-16.581049,-49.302191,731.90,5.76,14:38:34,91224,12,288.96
1792526,-16.581042,-49.302202,731.90,4.82,14:38:35,91224,11,293.77
1793054,-16.581042,-49.302202,731.90,4.82,14:38:35,91224,11,293.77
1793586,-16.581034,-49.302212,731.40,4.70,14:38:36,91224,12,309.55
1794155,-16.581034,-49.302212,731.40,4.70,14:38:36,91224,12,309.55
1794687,-16.581021,-49.302214,731.30,5.02,14:38:37,91224,12,340.35
1795257,-16.581021,-49.302214,731.30,5.02,14:38:37,91224,12,340.35
1795788,-16.581009,-49.302212,730.70,4.67,14:38:38,91224,12,353.28
1796315,-16.580999,-49.302212,730.70,2.98,14:38:39,91224,12,353.28
1796847,-16.580999,-49.302212,731.30,2.98,14:38:39,91224,11,353.28
1797374,-16.580999,-49.302211,731.40,1.02,14:38:40,91224,12,353.28
1797905,-16.580999,-49.302211,731.40,1.02,14:38:40,91224,12,353.28
1798434,-16.581002,-49.302197,731.80,7.50,14:38:41,91224,11,68.24
1798963,-16.581002,-49.302197,731.80,7.50,14:38:41,91224,11,68.24
1799493,-16.581006,-49.302184,732.00,4.63,14:38:42,91224,11,78.15
1800022,-16.581006,-49.302184,732.00,4.63,14:38:42,91224,11,78.15
1800554,-16.581011,-49.302175,731.90,3.65,14:38:43,91224,11,99.20
1801081,-16.581011,-49.302175,731.90,3.65,14:38:43,91224,11,99.20
1801611,-16.581015,-49.302171,731.90,1.78,14:38:44,91224,11,99.20
1802137,-16.581015,-49.302171,731.90,1.78,14:38:44,91224,11,99.20
1802668,-16.581021,-49.302166,731.70,3.13,14:38:45,91224,11,122.86
1803193,-16.581021,-49.302166,731.70,3.13,14:38:45,91224,11,122.86
1803725,-16.581029,-49.302161,731.90,3.56,14:38:46,91224,11,142.47
1804251,-16.581029,-49.302161,731.90,3.56,14:38:46,91224,11,142.47
1804782,-16.581032,-49.302160,731.80,0.26,14:38:47,91224,10,142.47
1805308,-16.581028,-49.302161,731.80,1.87,14:38:48,91224,10,142.47
1805837,-16.581028,-49.302161,731.70,1.87,14:38:48,91224,11,142.47
1806365,-16.581023,-49.302161,731.70,2.07,14:38:49,91224,11,142.47
1806895,-16.581023,-49.302161,731.90,2.07,14:38:49,91224,11,142.47
1807425,-16.581019,-49.302160,731.80,1.96,14:38:50,91224,11,142.47
1807955,-16.581019,-49.302160,731.80,1.96,14:38:50,91224,11,142.47
1808486,-16.581016,-49.302166,731.60,3.09,14:38:51,91224,11,142.47
1809013,-16.581016,-49.302166,731.60,3.09,14:38:51,91224,11,142.47
1809545,-16.581008,-49.302178,732.00,6.41,14:38:52,91224,11,249.05
1810116,-16.581008,-49.302178,732.00,6.41,14:38:52,91224,11,249.05
1810647,-16.581000,-49.302191,731.90,5.63,14:38:53,91224,11,275.91
1811217,-16.581000,-49.302191,731.90,5.63,14:38:53,91224,11,275.91
1811749,-16.580991,-49.302202,730.60,6.43,14:38:54,91224,12,300.92
1812275,-16.580992,-49.302211,730.60,3.15,14:38:55,91224,12,300.92
1812805,-16.580992,-49.302211,729.70,3.15,14:38:55,91224,12,300.92
1813332,-16.581001,-49.302213,729.70,4.00,14:38:56,91224,12,259.90
1813864,-16.581001,-49.302213,729.60,4.00,14:38:56,91224,12,259.90
1814392,-16.580996,-49.302221,730.20,5.30,14:38:57,91224,12,291.30
1814923,-16.580996,-49.302221,730.20,5.30,14:38:57,91224,12,291.30
1815452,-16.580988,-49.302228,730.40,4.00,14:38:58,91224,12,305.45
1815982,-16.580988,-49.302228,730.40,4.00,14:38:58,91224,12,305.45
1816513,-16.580978,-49.302236,730.40,5.33,14:38:59,91224,11,317.09
1817040,-16.580978,-49.302236,730.40,5.33,14:38:59,91224,11,317.09
1817573,-16.580972,-49.302245,730.20,3.67,14:39:0,91224,12,313.61
1818099,-16.580972,-49.302245,730.20,3.67,14:39:0,91224,12,313.61
1818630,-16.580966,-49.302254,730.20,3.91,14:39:1,91224,12,311.38
1819156,-16.580966,-49.302254,730.20,3.91,14:39:1,91224,12,311.38
1819688,-16.580962,-49.302260,730.20,2.67,14:39:2,91224,12,308.24
1820214,-16.580962,-49.302260,730.20,2.67,14:39:2,91224,12,308.24
1820746,-16.580966,-49.302272,729.90,5.07,14:39:3,91224,12,263.45
1821271,-16.580973,-49.302274,729.90,2.76,14:39:4,91224,12,263.45
1821801,-16.580973,-49.302274,730.10,2.76,14:39:4,91224,12,263.45
1822328,-16.580977,-49.302271,730.10,2.20,14:39:5,91224,12,263.45
1822860,-16.580977,-49.302271,730.10,2.20,14:39:5,91224,12,263.45
1823388,-16.580987,-49.302271,730.20,3.94,14:39:6,91224,10,225.76
1823918,-16.580987,-49.302271,730.20,3.94,14:39:6,91224,10,225.76
1824449,-16.580992,-49.302270,730.10,1.65,14:39:7,91224,12,225.76
1825023,-16.580992,-49.302270,730.10,1.65,14:39:7,91224,12,225.76
1825555,-16.580993,-49.302270,729.90,0.28,14:39:8,91224,11,225.76
1826082,-16.580993,-49.302270,729.90,0.28,14:39:8,91224,11,225.76
1826611,-16.580991,-49.302273,729.80,1.69,14:39:9,91224,12,225.76
1827137,-16.580991,-49.302273,729.80,1.69,14:39:9,91224,12,225.76
1827713,-16.580991,-49.302275,729.20,0.41,14:39:10,91224,11,225.76
1828239,-16.580991,-49.302275,729.20,0.41,14:39:10,91224,11,225.76
1828771,-16.580991,-49.302276,729.10,0.07,14:39:11,91224,12,225.76
1829296,-16.580992,-49.302279,729.10,0.30,14:39:12,91224,12,225.76
1829826,-16.580992,-49.302279,728.90,0.30,14:39:12,91224,12,225.76
1830354,-16.580992,-49.302282,728.90,0.09,14:39:13,91224,12,225.76
1830885,-16.580992,-49.302282,729.10,0.09,14:39:13,91224,12,225.76
1831412,-16.580993,-49.302283,728.90,0.28,14:39:14,91224,12,225.76
1831943,-16.580993,-49.302283,728.90,0.28,14:39:14,91224,12,225.76
1832474,-16.580992,-49.302286,729.10,0.20,14:39:15,91224,12,225.76
1833002,-16.580992,-49.302286,729.10,0.20,14:39:15,91224,12,225.76
1833534,-16.580991,-49.302289,729.40,0.26,14:39:16,91224,12,225.76
1834060,-16.580991,-49.302289,729.40,0.26,14:39:16,91224,12,225.76
1834594,-16.580991,-49.302293,729.70,0.24,14:39:17,91224,12,225.76
1835120,-16.580991,-49.302293,729.70,0.24,14:39:17,91224,12,225.76
1835652,-16.580991,-49.302297,729.80,0.13,14:39:18,91224,12,225.76
1836177,-16.580991,-49.302297,729.80,0.13,14:39:18,91224,12,225.76
1836710,-16.580991,-49.302300,729.80,0.22,14:39:19,91224,11,225.76
1837234,-16.580991,-49.302300,729.80,0.22,14:39:19,91224,11,225.76
1837766,-16.580992,-49.302302,730.00,0.33,14:39:20,91224,12,225.76
1838292,-16.580992,-49.302304,730.00,0.13,14:39:21,91224,12,225.76
1838822,-16.580992,-49.302304,730.20,0.13,14:39:21,91224,12,225.76
1839348,-16.580991,-49.302305,730.20,0.17,14:39:22,91224,12,225.76
1839881,-16.580991,-49.302305,730.30,0.17,14:39:22,91224,12,225.76
1840455,-16.580992,-49.302307,730.30,0.22,14:39:23,91224,11,225.76
1840983,-16.580992,-49.302307,730.30,0.22,14:39:23,91224,11,225.76
1841515,-16.580994,-49.302308,729.90,0.09,14:39:24,91224,11,225.76
1842043,-16.580994,-49.302308,729.90,0.09,14:39:24,91224,11,225.76
1842575,-16.580996,-49.302309,729.50,0.33,14:39:25,91224,11,225.76
1843101,-16.580996,-49.302309,729.50,0.33,14:39:25,91224,11,225.76
1843631,-16.580996,-49.302309,729.50,0.07,14:39:26,91224,10,225.76
1844157,-16.580996,-49.302309,729.50,0.07,14:39:26,91224,10,225.76
1844733,-16.580997,-49.302309,729.40,0.15,14:39:27,91224,10,225.76
1845258,-16.580997,-49.302309,729.40,0.06,14:39:28,91224,10,225.76
1845788,-16.580997,-49.302309,729.30,0.06,14:39:28,91224,11,225.76
1846314,-16.580997,-49.302308,729.30,0.19,14:39:29,91224,11,225.76
1846846,-16.580997,-49.302308,729.40,0.19,14:39:29,91224,10,225.76
1847374,-16.580997,-49.302307,729.40,0.06,14:39:30,91224,10,225.76
1847905,-16.580997,-49.302307,729.40,0.06,14:39:30,91224,10,225.76
1848434,-16.580997,-49.302306,729.50,0.07,14:39:31,91224,10,225.76
1848963,-16.580997,-49.302306,729.50,0.07,14:39:31,91224,10,225.76
1849493,-16.580996,-49.302305,729.70,0.19,14:39:32,91224,11,225.76
1850021,-16.580996,-49.302305,729.70,0.19,14:39:32,91224,11,225.76
1850554,-16.580996,-49.302304,729.80,0.19,14:39:33,91224,11,225.76
1851080,-16.580996,-49.302304,729.80,0.19,14:39:33,91224,11,225.76
1851610,-16.580997,-49.302304,729.70,0.44,14:39:34,91224,11,225.76
1852138,-16.580997,-49.302304,729.70,0.44,14:39:34,91224,11,225.76
1852670,-16.580997,-49.302304,729.60,0.37,14:39:35,91224,11,225.76
1853195,-16.580997,-49.302304,729.60,0.37,14:39:35,91224,11,225.76
1853727,-16.580999,-49.302306,729.60,1.48,14:39:36,91224,11,225.76
1854252,-16.580997,-49.302308,729.60,1.26,14:39:37,91224,11,225.76
1854782,-16.580997,-49.302308,729.70,1.26,14:39:37,91224,11,225.76
1855351,-16.580996,-49.302314,729.70,2.91,14:39:38,91224,11,242.52
1855881,-16.580996,-49.302314,729.50,2.91,14:39:38,91224,12,242.52
1856411,-16.580999,-49.302319,729.40,2.07,14:39:39,91224,12,242.52
1856941,-16.580999,-49.302319,729.40,2.07,14:39:39,91224,12,242.52
1857471,-16.581001,-49.302316,729.40,1.65,14:39:40,91224,11,242.52
1857999,-16.581001,-49.302316,729.40,1.65,14:39:40,91224,11,242.52
1858531,-16.580999,-49.302307,729.10,3.54,14:39:41,91224,11,145.31
1859058,-16.580999,-49.302307,729.10,3.54,14:39:41,91224,11,145.31
1859592,-16.580998,-49.302298,728.70,3.87,14:39:42,91224,12,106.53
1860118,-16.580998,-49.302298,728.70,3.87,14:39:42,91224,12,106.53
1860650,-16.580996,-49.302291,728.60,2.63,14:39:43,91224,12,106.53
1861219,-16.580996,-49.302291,728.60,2.63,14:39:43,91224,12,106.53
1861752,-16.580993,-49.302285,728.80,1.98,14:39:44,91224,11,97.78
1862276,-16.580994,-49.302284,728.80,0.41,14:39:45,91224,11,97.78
1862807,-16.580994,-49.302284,728.70,0.41,14:39:45,91224,10,97.78
1863334,-16.580994,-49.302283,728.70,0.46,14:39:46,91224,10,97.78
1863866,-16.580994,-49.302283,728.90,0.46,14:39:46,91224,11,97.78
1864395,-16.580994,-49.302283,728.90,0.20,14:39:47,91224,11,97.78
1864925,-16.580994,-49.302283,728.90,0.20,14:39:47,91224,11,97.78
1865454,-16.580995,-49.302281,728.90,0.19,14:39:48,91224,11,97.78
1865983,-16.580995,-49.302281,728.90,0.19,14:39:48,91224,11,97.78
1866514,-16.580996,-49.302279,728.90,0.67,14:39:49,91224,10,97.78
1867041,-16.580996,-49.302279,728.90,0.67,14:39:49,91224,10,97.78
1867573,-16.580996,-49.302279,729.00,0.15,14:39:50,91224,12,97.78
1868099,-16.580996,-49.302279,729.00,0.15,14:39:50,91224,12,97.78
1868630,-16.580997,-49.302278,729.10,0.20,14:39:51,91224,11,97.78
1869155,-16.580997,-49.302278,729.10,0.20,14:39:51,91224,11,97.78
1869687,-16.580996,-49.302279,728.90,0.72,14:39:52,91224,12,97.78
1870257,-16.580996,-49.302279,728.90,0.72,14:39:52,91224,12,97.78
1870789,-16.580995,-49.302281,728.70,1.07,14:39:53,91224,12,97.78
1871315,-16.580992,-49.302284,728.70,1.22,14:39:54,91224,12,97.78
1871847,-16.580992,-49.302284,728.50,1.22,14:39:54,91224,11,97.78
1872375,-16.580988,-49.302289,728.50,1.76,14:39:55,91224,11,97.78
